request_type,headers,payload_size,response_time,ip_reputation,url,user_agent,anomaly_score,label
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.214.78; Content-Type: application/x-www-form-urlencoded,690.0643761561029,436.4576760698051,64.28818640476149,/search?q=rdvco8,python-requests/2.31,0.8940054831228506,ddos
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.219.139; Content-Type: application/json,681.863525722433,313.41224371583075,64.41821028916726,/api/data?q=lrbbqjrvsax9,Mozilla/5.0,0.310462061680402,normal
PUT,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.243.214; Content-Type: application/x-www-form-urlencoded,349.8238176592019,830.1867645203545,30.752901811409203,/search?q=wt,Mozilla/5.0,0.8,ddos
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.253.72; Content-Type: application/x-www-form-urlencoded,592.1294373416425,448.62513877627947,63.25881619396234,/login?q=jzd,curl/8.5.0,0.2572414142086681,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.78.84; Content-Type: text/html,1010.7830258002075,243.1931926354258,55.32005135315283,/login?q=fb26dd2twryao,python-requests/2.31,0.0,normal
DELETE,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.220.177; Content-Type: application/json,753.9627187668905,360.9461215697404,100.0,/search?q=indt1n,Chrome/124.0,0.9236651598579813,brute_force
PUT,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.214.76; Content-Type: application/x-www-form-urlencoded,303.418858210804,27.254104541513144,84.74862517385908,/search?q=kc1om,curl/8.5.0,0.747275230569763,brute_force
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.74.55; Content-Type: application/x-www-form-urlencoded,440.122938920694,263.69175633570256,100.0,/admin?q=70,curl/8.5.0,0.0,normal
DELETE,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.29.124; Content-Type: application/x-www-form-urlencoded,317.39928898504184,178.84666427724713,77.55807250870687,/login?q=n,curl/8.5.0,0.23499531598465662,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.170.182; Content-Type: text/html,509.1172647026124,21.427929726026935,92.6359591863694,/search?q=2cg92,python-requests/2.31,0.65,brute_force
POST,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.9.19; Content-Type: text/html,1223.349065298151,272.4793494175862,100.0,/index?q=5,python-requests/2.31,0.781002670258471,brute_force
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.238.11; Content-Type: application/json,966.7920068033885,1303.026649856788,46.67062583588655,/admin?q=y,Chrome/124.0,0.8,ddos
DELETE,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.136.14; Content-Type: application/json,773.0898615188128,210.14482344789124,84.26215215199227,/search?q=th5us24fd2caou,curl/8.5.0,0.3491621792311377,normal
PUT,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.155.185; Content-Type: text/html,243.54283013609796,500.4238055159376,25.994873596323735,/search?q=4e8n90,Chrome/124.0,0.2976111555599697,normal
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.29.142; Content-Type: text/html,395.91106003632206,330.8205608987513,71.81568470448507,/index?q=i70m90iev4c3u8,curl/8.5.0,0.4159850834535217,normal
POST,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.151.94; Content-Type: text/html,523.9074987484073,341.87715198270365,27.2693400199351,/index?q=wr5691ppr,Chrome/124.0,0.8,ddos
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.80.128; Content-Type: text/html,623.2206536383809,100.75246299023688,95.98283071939443,/api/data?q=xjj9yjsopb2d2,python-requests/2.31,0.8130454254266114,brute_force
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.208.50; Content-Type: application/x-www-form-urlencoded,122.24323443105469,452.96412864236004,83.322293005676,/index?q=m0aq7nqc7yb7z,python-requests/2.31,0.3452180115860928,normal
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.56.36; Content-Type: application/json,67.55228817037641,173.80264096903247,73.629942540135,/admin?q=ztiw24s,Chrome/124.0,0.18200553066990605,normal
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.140.251; Content-Type: text/html,224.29178231139443,197.91537137112368,42.33167530676373,/login?q=7,Chrome/124.0,0.058896967254422755,normal
DELETE,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.36.195; Content-Type: text/html,356.4584108631109,56.540133332531866,59.67694637473673,/search?q=1ctjr040afk7,python-requests/2.31,0.2328607343806503,normal
GET,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.210.48; Content-Type: application/json,337.55647911797894,309.97971429964616,60.9362952362459,/api/data?q=aqu,curl/8.5.0,0.18892538714307106,normal
PUT,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.200.192; Content-Type: text/html,1031.341849794277,384.84038253010436,44.8053932020579,/search?q=dwhyp8qr,Chrome/124.0,0.8,ddos
DELETE,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.116.153; Content-Type: text/html,988.9892021188421,186.97296521240997,52.249613927711195,/admin?q=mit1x6,Chrome/124.0,0.8,ddos
DELETE,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.43.159; Content-Type: application/x-www-form-urlencoded,365.057005649063,434.69441664868305,63.6441217861165,/api/data?q=bzdqq13wx,Mozilla/5.0,0.28812252895071155,normal
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.7.182; Content-Type: text/html,1245.6849560245005,287.86385066377596,50.30198552249006,/index?q=u4909wu,Mozilla/5.0,0.65,brute_force
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.237.73; Content-Type: application/x-www-form-urlencoded,1368.341242843571,287.72593024183203,61.515107989222194,/search?q=gearmy,Chrome/124.0,0.17074075302550068,normal
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.221.120; Content-Type: application/x-www-form-urlencoded,1309.4918963498212,381.61261482911345,6.010456171237614,/index?q=ormxn1kfy,Mozilla/5.0,0.15128464673872685,normal
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.57.231; Content-Type: application/json,641.4522023655675,372.87445300978635,65.75450069557003,/admin?q=a6oq7qdmdg,curl/8.5.0,0.8,ddos
PUT,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.191.152; Content-Type: application/x-www-form-urlencoded; X-XSS-Test: <img src=x onerror=alert(1)>,555.9225308602042,189.3245339405587,83.86748346271216,/login?q=<script>alert('x')</script>,Mozilla/5.0,0.7,xss
PUT,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.171.233; Content-Type: application/x-www-form-urlencoded,1070.6624214970911,475.37571557390265,76.18677027057893,/api/data?q=sl,Chrome/124.0,0.2510933492357005,normal
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.107.186; Content-Type: application/x-www-form-urlencoded,1812.671595290616,419.203915297051,63.52469512281119,/index?q=lw7wyd33mnhxr8,Mozilla/5.0,0.24069577794293168,normal
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.109.25; Content-Type: text/html,935.6053472033382,20.837292215943346,44.51959771226166,/admin?q=6tmnvr2p87,python-requests/2.31,0.48206192831146877,normal
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.67.186; Content-Type: application/json,679.8727866603855,155.77751880911472,100.0,/admin?q=xjb4ydkqbfiet2,Mozilla/5.0,0.8,ddos
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.196.200; Content-Type: application/x-www-form-urlencoded,473.3066152085204,227.07866799135797,47.206664309083486,/admin?q=eko,Chrome/124.0,0.2696948767699408,normal
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.192.142; Content-Type: text/html; X-XSS-Test: <img src=x onerror=alert(1)>,473.2185600090704,264.62578640615095,65.83884976325156,/api/data?q=7e4mavo<script>alert('x')</script>,curl/8.5.0,0.7,xss
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.81.15; Content-Type: application/x-www-form-urlencoded,713.3285401119255,204.99996277528544,49.289853700894895,/index?q=kfcnb54kvc46,curl/8.5.0,0.8,ddos
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.134.33; Content-Type: application/json,772.3826262599368,219.27681042392348,96.10062823605949,/api/data?q=nc59qcjrcj,Chrome/124.0,0.22815641721918872,normal
PUT,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.193.226; Content-Type: application/json; X-XSS-Test: <img src=x onerror=alert(1)>,1091.887114851687,52.454981931302896,57.825127068959794,/api/data?q=rl<script>alert('x')</script>,python-requests/2.31,0.7,xss
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.241.103; Content-Type: application/json,589.0241611818649,45.57963419102386,57.82757856276938,/index?q=qgqxb81,python-requests/2.31,0.7310076838300624,brute_force
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.138.201; Content-Type: application/json,665.856613972383,34.76608030253241,79.284546040086,/admin?q=45urranhb,python-requests/2.31,0.02165883229199772,normal
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.157.6; Content-Type: text/html; X-SQL-Test: ' OR '1'='1,967.8905522804466,118.07420912627671,26.903744529749027,/login?q=j' OR '1'='1,Chrome/124.0,0.75,sql_injection
POST,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.209.98; Content-Type: text/html; X-XSS-Test: <img src=x onerror=alert(1)>,309.06128472599926,108.28452050527676,100.0,/api/data?q=sx7v<script>alert('x')</script>,Chrome/124.0,0.7541133631995752,xss
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.136.132; Content-Type: text/html,528.5229681243835,154.78703619443817,49.91414314571857,/search?q=ruuaceyhqi5,curl/8.5.0,0.07247986959235725,normal
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.245.113; Content-Type: application/json,594.8938961229078,113.55418102725277,43.05807203702152,/api/data?q=9mppeyzmzahdu,curl/8.5.0,0.281585522531725,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.132.70; Content-Type: application/json,697.3106818252273,230.94034624864986,60.50938758307915,/search?q=vmldh,Chrome/124.0,0.23264421501842758,normal
GET,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.80.246; Content-Type: application/x-www-form-urlencoded,2571.8817030795312,122.64607545707689,98.40856989779624,/index?q=b54g3cij,Mozilla/5.0,0.8,ddos
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.111.135; Content-Type: application/json,327.3771395463476,157.2749615136741,52.6983700333827,/login?q=l2y9y2kd,curl/8.5.0,0.42451351789857117,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.20.236; Content-Type: text/html; X-SQL-Test: ' OR '1'='1,658.809225267666,175.9837193864937,64.49866231570763,/login?q=3dwyl' OR '1'='1,Mozilla/5.0,0.8685140930643642,sql_injection
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.199.21; Content-Type: text/html,810.7012576104744,148.53839404800206,100.0,/search?q=iu4fn6gxi,python-requests/2.31,0.27004134078978215,normal
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.109.98; Content-Type: application/json,289.0699887917603,36.9062653541416,53.54558280975891,/api/data?q=5czoq0rsl,Chrome/124.0,0.65,brute_force
PUT,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.95.67; Content-Type: application/json,990.9630347125543,450.4037907656529,32.76789338899455,/index?q=hvgv3poec,python-requests/2.31,0.20604956013337158,normal
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.180.220; Content-Type: application/x-www-form-urlencoded,78.74865245294963,122.02512842463484,74.81714355762718,/login?q=r6g,python-requests/2.31,0.4564863022111561,normal
PUT,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.160.254; Content-Type: application/x-www-form-urlencoded,805.6082195014641,83.50873742195533,85.71609269412978,/search?q=651lik6,python-requests/2.31,0.34625513104306266,normal
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.221.74; Content-Type: application/json,353.4535298955225,9.182612042211442,68.07628104251097,/admin?q=tiho7x60ue8,Mozilla/5.0,0.18277749126530946,normal
DELETE,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.142.5; Content-Type: text/html,1310.1559695315607,237.93965645273192,100.0,/login?q=aa19thazyjl,Mozilla/5.0,0.3054880742143921,normal
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.35.206; Content-Type: application/x-www-form-urlencoded,95.53904877463313,440.0654824939321,27.990517337707175,/api/data?q=eselsl9lr,Mozilla/5.0,0.8,ddos
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.220.191; Content-Type: application/x-www-form-urlencoded,986.8756367761023,395.29281165718925,97.8558268630575,/login?q=6wkxxgutj,Mozilla/5.0,0.25531288044915673,normal
DELETE,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.22.12; Content-Type: application/json,568.8127624808275,230.8166771720411,68.77043734565422,/login?q=1altb9ov5,python-requests/2.31,0.10836330508261999,normal
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.197.25; Content-Type: text/html,364.5973273209665,313.5297029447449,79.69725615994464,/login?q=g9,Chrome/124.0,0.38110491918704914,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.142.181; Content-Type: application/x-www-form-urlencoded; X-SQL-Test: ' OR '1'='1,1089.5419338639485,269.30586500446987,61.62252470773946,/search?q=vrpb9t' OR '1'='1,Chrome/124.0,0.75,sql_injection
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.19.49; Content-Type: application/json,1020.4538698583722,306.38695268558973,84.23435392059281,/admin?q=nlebp3x3,Mozilla/5.0,0.07134002350924709,normal
GET,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.222.236; Content-Type: text/html,365.28682444610837,357.89404020762936,77.07366426856021,/admin?q=3u3dej0p3m9uot,Chrome/124.0,0.34287326907269433,normal
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.246.71; Content-Type: application/json,561.2260001209039,249.9646074142323,63.24324080813477,/index?q=to,curl/8.5.0,0.8645831994507737,ddos
PUT,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.130.194; Content-Type: text/html,1248.1053022998194,110.51700024572915,94.02014665345938,/admin?q=eonnhhs542km0,Chrome/124.0,0.0,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.151.12; Content-Type: application/x-www-form-urlencoded,80.77667355497128,168.9454017212239,51.50399959321271,/index?q=4zrrgp6,Chrome/124.0,0.41459333085928163,normal
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.21.179; Content-Type: application/x-www-form-urlencoded,1023.0995246222327,442.88154323065055,59.778165789897756,/api/data?q=x3,Chrome/124.0,0.33017081893136685,normal
DELETE,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.245.153; Content-Type: application/json; X-XSS-Test: <img src=x onerror=alert(1)>,593.3461277433358,115.422288169641,75.78405810853226,/admin?q=899ivae<script>alert('x')</script>,Mozilla/5.0,0.7587821893368376,xss
PUT,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.148.168; Content-Type: application/json,196.81001857929314,620.3959594824829,77.69338172071053,/search?q=bdh5nmuxr,Mozilla/5.0,0.32679099455631433,normal
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.114.194; Content-Type: text/html; X-SQL-Test: ' OR '1'='1,1081.0704342110105,230.19292428471948,74.7122955741592,/index?q=2vtf2q47db' OR '1'='1,Chrome/124.0,0.75,sql_injection
DELETE,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.133.238; Content-Type: application/json; X-XSS-Test: <img src=x onerror=alert(1)>,513.424982142039,95.32847020461682,90.46486545858033,/admin?q=5v0ov<script>alert('x')</script>,Chrome/124.0,0.7,xss
DELETE,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.105.135; Content-Type: application/json,1173.9734904940779,343.560760190786,100.0,/search?q=r8c01fngjo42q,python-requests/2.31,0.6945096005957578,brute_force
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.194.89; Content-Type: text/html,177.61582125853005,69.89605090850742,79.87578277165389,/login?q=jbxkx8w5w7s,curl/8.5.0,0.2012036362788901,normal
POST,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.173.198; Content-Type: text/html,327.2543392512283,541.3641543010968,79.1866166013979,/admin?q=,python-requests/2.31,0.35615779663337055,normal
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.103.0; Content-Type: application/json,789.1718883141318,362.0350616532893,100.0,/admin?q=2e,Mozilla/5.0,0.3838767074797189,normal
DELETE,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.220.241; Content-Type: text/html,861.5981561122608,493.5565653072307,47.9920956248008,/search?q=3wuz,curl/8.5.0,0.1341725014282743,normal
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.123.33; Content-Type: text/html,211.04382245006107,346.681549651692,64.72702400482193,/index?q=,curl/8.5.0,0.8,ddos
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.88.96; Content-Type: application/json; X-XSS-Test: <img src=x onerror=alert(1)>,1544.2649228336466,311.3404121545269,51.189101184702096,/index?q=wx20w49qc9eof<script>alert('x')</script>,python-requests/2.31,0.7,xss
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.51.69; Content-Type: application/x-www-form-urlencoded,127.31282343517603,254.57289459183843,44.09177007904593,/search?q=s4c1cn,curl/8.5.0,0.29129032458958837,normal
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.244.128; Content-Type: application/x-www-form-urlencoded,247.44171188434063,237.13586576105786,97.94834556817881,/index?q=rl36g1cf4og30q,python-requests/2.31,0.6749561754020574,brute_force
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.20.130; Content-Type: application/x-www-form-urlencoded,205.41676207356917,16.865544830560943,82.5272502327193,/api/data?q=0i66z14atlqo7,curl/8.5.0,0.8,ddos
DELETE,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.193.87; Content-Type: text/html,1092.615177602398,117.4992420423103,100.0,/api/data?q=,python-requests/2.31,0.16347757673274016,normal
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.179.137; Content-Type: application/json,293.1568294308825,191.88211323914788,75.08536683473955,/index?q=wnojieyzhvylij,Chrome/124.0,0.3615940509523539,normal
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.245.132; Content-Type: text/html,493.113873767457,145.10714272695103,96.81103987899809,/index?q=w,Chrome/124.0,0.2243234996131122,normal
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.177.250; Content-Type: text/html,669.2996653356945,148.1406604252402,50.26260513171611,/api/data?q=h1ly,curl/8.5.0,0.2368980572192231,normal
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.223.20; Content-Type: application/json,635.5205089851189,46.57156043293628,73.66035729606509,/api/data?q=zowop5,Mozilla/5.0,0.1831586197024747,normal
POST,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.133.245; Content-Type: application/json,240.83668801344598,527.221598036229,100.0,/index?q=dc347stw,curl/8.5.0,0.24940153540722082,normal
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.13.98; Content-Type: application/json,221.86255386695356,197.797562887586,65.08770749801849,/admin?q=,curl/8.5.0,0.20604615489953718,normal
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.66.3; Content-Type: text/html,932.8636999179283,140.92368584541254,66.88204604408786,/index?q=usvt4jrtrkv,python-requests/2.31,0.23959614641542373,normal
DELETE,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.94.198; Content-Type: application/json,149.38067388915064,256.35228758180403,51.99537299477096,/api/data?q=r6dw,python-requests/2.31,0.0,normal
DELETE,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.254.231; Content-Type: application/x-www-form-urlencoded; X-SQL-Test: ' OR '1'='1,582.5087909624315,264.45252783566906,60.8128042859809,/api/data?q=vzs9u' OR '1'='1,Mozilla/5.0,0.75,sql_injection
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.148.208; Content-Type: application/json,683.4778100931326,455.5157728249246,28.28215344134675,/login?q=947bc3h,Chrome/124.0,0.32473139976088006,normal
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.19.204; Content-Type: application/x-www-form-urlencoded,548.4498133259794,660.81470043257,66.24179065590725,/admin?q=bx,Mozilla/5.0,0.011094308755105559,normal
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.34.50; Content-Type: application/x-www-form-urlencoded,359.21618333103925,294.2113695621847,86.18973682865612,/index?q=an2cxajm9in9,curl/8.5.0,0.3814956852504431,normal
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.145.206; Content-Type: text/html,537.5234854298689,277.4128818768557,49.51078138566679,/admin?q=uzh37b,Mozilla/5.0,0.65,brute_force
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.198.111; Content-Type: text/html; X-SQL-Test: ' OR '1'='1,714.0092365169918,427.15593374548615,56.75931901655511,/api/data?q=7wxo8dq4j0ffod' OR '1'='1,Mozilla/5.0,0.75,sql_injection
DELETE,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.202.140; Content-Type: application/x-www-form-urlencoded,587.5757968976958,50.55517638856378,100.0,/index?q=2e8smen,curl/8.5.0,0.5045673001465295,normal
GET,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.238.171; Content-Type: application/json,475.881313756376,188.07051297277422,59.46044221399268,/login?q=po7qccqa,python-requests/2.31,0.35675842178468087,normal
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.5.241; Content-Type: text/html,116.36778012413822,236.5251150804246,79.84708739939676,/api/data?q=sfb,python-requests/2.31,0.3546852357611002,normal
DELETE,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.194.41; Content-Type: text/html,341.37436256581253,154.8458784635114,32.70243843267187,/admin?q=7b3i0,curl/8.5.0,0.08739302571790528,normal
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.125.16; Content-Type: text/html,863.4150644881571,77.37196188423125,61.49148792792742,/index?q=pq0ghhw5rl,python-requests/2.31,0.16614160525817975,normal
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.82.42; Content-Type: application/json,467.95412321763126,136.88274260641967,45.28275702882688,/search?q=33rx5ixzcwk,curl/8.5.0,0.07492930814190382,normal
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.108.13; Content-Type: application/json; X-SQL-Test: ' OR '1'='1,1487.6569410900754,164.27984244764565,36.558145347807894,/api/data?q=' OR '1'='1,curl/8.5.0,0.7918257427927875,sql_injection
PUT,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.9.56; Content-Type: application/json,550.8350550614488,82.10270269154938,48.50436323030262,/login?q=dd3b29uuudaz,Chrome/124.0,0.3949382716497809,normal
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.185.227; Content-Type: text/html,999.07145666019,191.92798936884728,90.71257699550041,/api/data?q=c8vho,Mozilla/5.0,0.0,normal
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.95.48; Content-Type: text/html,190.29488839052792,98.03231389875445,75.41752862016419,/search?q=0q4otegrk50z,Mozilla/5.0,0.39158824264611347,normal
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.118.220; Content-Type: text/html,118.78337135102751,78.63212350294411,78.87154111637496,/admin?q=r,Mozilla/5.0,0.25895063102872784,normal
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.105.73; Content-Type: text/html,329.6084215492872,283.80927332263565,79.37013743183593,/api/data?q=qm0b74wg6ll,python-requests/2.31,0.0,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.64.249; Content-Type: application/json,297.1027434924373,196.04201872973312,39.743455228826534,/search?q=q6uz9e6afbezml,Mozilla/5.0,0.41423513217120367,normal
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.149.231; Content-Type: application/json,298.1105506054948,955.9064938737183,86.00218813591837,/index?q=uuv60v3,curl/8.5.0,0.8,ddos
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.77.142; Content-Type: text/html,236.44145512063545,322.8656969166338,86.27056631046973,/search?q=515m,python-requests/2.31,0.4005699642799372,normal
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.161.91; Content-Type: text/html,1191.3076403647815,108.5220275816713,100.0,/api/data?q=4yjxay19rfbc,curl/8.5.0,0.2158655575286185,normal
DELETE,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.70.109; Content-Type: application/json; X-SQL-Test: ' OR '1'='1,303.34218462162,231.41971207657377,69.61165379911453,/search?q=gidylfruocbd5b' OR '1'='1,curl/8.5.0,0.75,sql_injection
POST,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.148.150; Content-Type: text/html,523.9576494771161,280.6111106165015,61.63027689296108,/login?q=07hsz1d4pjji99,python-requests/2.31,0.758263375546113,brute_force
PUT,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.20.213; Content-Type: application/x-www-form-urlencoded,92.95663963651697,46.17738355662389,52.755311381772366,/search?q=fpba3wasc,curl/8.5.0,0.0,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.155.155; Content-Type: text/html,1022.9510510615652,382.1752417205824,77.2059189440981,/admin?q=unvzkgqr,python-requests/2.31,0.042327644412010035,normal
DELETE,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.122.75; Content-Type: application/x-www-form-urlencoded,445.4227608135688,311.9376580974714,93.28489594175544,/api/data?q=x,Mozilla/5.0,0.004929812776852366,normal
